DATAFLOW,LAST UPDATE,freq,nace_r2,isco08,worktime,age,sex,indic_se,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2006,4586,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2010,4261,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2014,4842,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2018,4420,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2006,4697,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2010,2599,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2014,3500,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2018,5822,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2006,2490,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2010,3008,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2014,3169,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2018,3106,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2002,320,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2006,482,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2010,634,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2014,741,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2018,1015,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2006,3963,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2010,4415,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2014,5435,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2018,6054,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2006,464,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2010,618,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2014,743,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2018,1045,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2010,534,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2014,566,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2018,655,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2006,1336,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2010,1621,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2014,2061,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2018,2573,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2002,3224,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2006,2991,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2010,3647,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2014,3779.13,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2018,4032,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2006,4349,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2010,4988,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2014,5446,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2018,5131,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2002,604,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2006,776,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2010,911,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2014,1080,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2018,1134,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2006,1822,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2010,1903,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2014,1657,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Portugal,2018,1882,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2002,236,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2006,427,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2010,447,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2014,541,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Romania,2018,1271,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2006,2951,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Education, human health and social work activities, arts, entertainment and recreation, other service activities,Total,Full-time,Total,Males,Mean earnings in euro,Sweden,2010,3245,
